1 Goroka Airport GKA AYGA -6.08168983459 145.391998291
2 Madang Airport MAG AYMD -5.20707988739 145.789001465
3 Mount Hagen Kagamuga Airport HGU AYMH -5.82678985595703 144.296005249023
4 Nadzab Airport LAE AYNZ -6.569803 146.725977
5 Port Moresby Jacksons International Airport POM AYPY -9.44338035583496 147.220001220703
6 Wewak International Airport WWK AYWK -3.58383011818 143.669006348
7 Narsarsuaq Airport UAK BGBW 61.1604995728 -45.4259986877
8 Godthaab / Nuuk Airport GOH BGGH 64.19090271 -51.6781005859
9 Kangerlussuaq Airport SFJ BGSF 67.0122218992 -50.7116031647
10 Thule Air Base THU BGTL 76.5311965942 -68.7032012939
11 Akureyri Airport AEY BIAR 65.6600036621094 -18.0727005004883
12 Egilsstaðir Airport EGS BIEG 65.2833023071289 -14.4013996124268
13 Hornafjörður Airport HFN BIHN 64.295601 -15.2272
14 Húsavík Airport HZK BIHU 65.952301 -17.426001
15 Ísafjörður Airport IFJ BIIS 66.0580978393555 -23.1352996826172
16 Keflavik International Airport KEF BIKF 63.985000610352 -22.605600357056
17 Patreksfjörður Airport PFJ BIPA 65.555801 -23.965
18 Reykjavik Airport RKV BIRK 64.1299972534 -21.9405994415
19 Siglufjörður Airport SIJ BISI 66.133301 -18.9167
20 Vestmannaeyjar Airport VEY BIVM 63.4243011474609 -20.2789001464844
21 Sault Ste Marie Airport YAM CYAM 46.4850006103516 -84.5093994140625
24 St. Anthony Airport YAY CYAY 51.3918991089 -56.0830993652
25 Tofino / Long Beach Airport YAZ CYAZ 49.079833 -125.775583
26 Kugaaruk Airport YBB CYBB 68.534401 -89.808098
27 Baie Comeau Airport YBC CYBC 49.1324996948242 -68.2043991088867
28 CFB Bagotville YBG CYBG 48.3306007385254 -70.9963989257812
29 Baker Lake Airport YBK CYBK 64.2988967896 -96.077796936
30 Campbell River Airport YBL CYBL 49.9508018493652 -125.271003723145
31 Brandon Municipal Airport YBR CYBR 49.91 -99.951897
32 Cambridge Bay Airport YCB CYCB 69.1081008911 -105.138000488
33 Nanaimo Airport YCD CYCD 49.0549702249 -123.869862556
34 Castlegar/West Kootenay Regional Airport YCG CYCG 49.2963981628 -117.632003784
35 Miramichi Airport YCH CYCH 47.007801 -65.449203
36 Charlo Airport YCL CYCL 47.990799 -66.330299
37 Kugluktuk Airport YCO CYCO 67.816704 -115.143997
38 Coronation Airport YCT CYCT 52.0750007629 -111.444999695
39 Chilliwack Airport YCW CYCW 49.1528015137 -121.939002991
40 Clyde River Airport YCY CYCY 70.4860992432 -68.5167007446
41 Coral Harbour Airport YZS CYZS 64.1932983398 -83.3593978882
42 Dawson City Airport YDA CYDA 64.043098449707 -139.128005981445
43 Burwash Airport YDB CYDB 61.3711013793945 -139.041000366211
45 Deer Lake Airport YDF CYDF 49.2108001708984 -57.3913993835449
46 Dease Lake Airport YDL CYDL 58.4221992493 -130.031997681
47 Dauphin Barker Airport YDN CYDN 51.1007995605469 -100.052001953125
48 Dawson Creek Airport YDQ CYDQ 55.7422981262207 -120.182998657227
49 Edmonton International Airport YEG CYEG 53.3097000122 -113.580001831
50 Arviat Airport YEK CYEK 61.0942001343 -94.0708007812
51 Estevan Airport YEN CYEN 49.2103004456 -102.966003418
52 Edson Airport YET CYET 53.5788993835 -116.464996338
53 Eureka Airport YEU CYEU 79.9946975708 -85.814201355
54 Inuvik Mike Zubko Airport YEV CYEV 68.3041992188 -133.483001709
55 Iqaluit Airport YFB CYFB 63.756402 -68.555801
56 Fredericton Airport YFC CYFC 45.8689002990723 -66.5372009277344
57 Forestville Airport YFE CYFE 48.7461013793945 -69.0971984863281
58 Flin Flon Airport YFO CYFO 54.6781005859375 -101.681999206543
59 Fort Resolution Airport YFR CYFR 61.1808013916 -113.690002441
60 Fort Simpson Airport YFS CYFS 61.7602005004883 -121.236999511719
61 Kingston Norman Rogers Airport YGK CYGK 44.2252998352051 -76.5969009399414
62 La Grande Rivière Airport YGL CYGL 53.625301361084 -77.7042007446289
63 Gaspé (Michel-Pouliot) Airport YGP CYGP 48.7752990723 -64.4785995483
64 Geraldton Greenstone Regional Airport YGQ CYGQ 49.7783012390137 -86.9393997192383
65 Îles-de-la-Madeleine Airport YGR CYGR 47.4247016906738 -61.7780990600586
66 Hudson Bay Airport YHB CYHB 52.8166999817 -102.310997009
67 Dryden Regional Airport YHD CYHD 49.831699 -92.744202
68 Ulukhaktok Holman Airport YHI CYHI 70.7628021240234 -117.805999755859
69 Gjoa Haven Airport YHK CYHK 68.635597229 -95.8497009277
70 John C. Munro Hamilton International Airport YHM CYHM 43.1735992432 -79.9349975586
71 Montréal / Saint-Hubert Airport YHU CYHU 45.5175018311 -73.4169006348
72 Hay River / Merlyn Carter Airport YHY CYHY 60.8396987915 -115.782997131
73 Halifax / Stanfield International Airport YHZ CYHZ 44.8807983398 -63.5085983276
74 Atikokan Municipal Airport YIB CYIB 48.7738990784 -91.6386032104
75 Pond Inlet Airport YIO CYIO 72.6832962036 -77.9666976929
76 St Jean Airport YJN CYJN 45.2943992614746 -73.2810974121094
77 Stephenville Airport YJT CYJT 48.5442008972168 -58.5499992370605
78 Kamloops Airport YKA CYKA 50.7022018433 -120.444000244
79 Waterloo Airport YKF CYKF 43.4608001709 -80.3786010742
80 Schefferville Airport YKL CYKL 54.8053016662598 -66.8052978515625
81 Kindersley Airport YKY CYKY 51.5175018311 -109.180999756
82 Buttonville Municipal Airport YKZ CYKZ 43.8622016906738 -79.370002746582
83 Chapleau Airport YLD CYLD 47.8199996948242 -83.3467025756836
84 Meadow Lake Airport YLJ CYLJ 54.125301361084 -108.523002624512
85 Lloydminster Airport YLL CYLL 53.3092002868652 -110.072998046875
86 Alert Airport YLT CYLT 82.5177993774 -62.2806015015
87 Kelowna International Airport YLW CYLW 49.9561004639 -119.377998352
88 Mayo Airport YMA CYMA 63.6164016723633 -135.86799621582
89 Moose Jaw Air Vice Marshal C. M. McEwen Airport YMJ CYMJ 50.3302993774414 -105.55899810791
90 Fort McMurray Airport YMM CYMM 56.653301239 -111.222000122
91 Moosonee Airport YMO CYMO 51.2910995483398 -80.6078033447266
92 Maniwaki Airport YMW CYMW 46.2728004456 -75.9906005859
93 Montreal International (Mirabel) Airport YMX CYMX 45.679501 -74.038696
94 Natashquan Airport YNA CYNA 50.189998626709 -61.7891998291016
95 Ottawa / Gatineau Airport YND CYND 45.5217018127 -75.5635986328
96 Matagami Airport YNM CYNM 49.7616996765137 -77.8028030395508
97 Old Crow Airport YOC CYOC 67.5706024169922 -139.839004516602
98 CFB Cold Lake YOD CYOD 54.4049987792969 -110.278999328613
99 High Level Airport YOJ CYOJ 58.6213989257812 -117.165000915527
100 Ottawa Macdonald-Cartier International Airport YOW CYOW 45.3224983215332 -75.6691970825195
